ID,Member Name,Department,Division,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Grant Purpose,Area,Principal Investigator,Co-Investigators,Administered By,Funding Source,Total Amount
8803,"Crilly, Richard",Medicine,Geriatrics,2008,2009,Grants,Funded,TRUE,TRUE,Principal Investigator,Measurement of Bone Mass in Hip Fracture Patients,Operating,Research,,,,Servier,"$5,000.00 "
8806,"Mangel, Joy",Medicine,Hematology,07-Jan,present,Grants,Funded,FALSE,FALSE,Co-Investigator,Cardiovascular Disease Assessment in Asymptomatic Young Survivors of Hodgkin's Lymphom: Influence of Mediastinal Radiation,Research,,Dr. S. Zelcer,,,LHRI Internal Research Fund Grant,"$13,775.50 "
8807,"Mangel, Joy",Medicine,Hematology,07-Jul,2009,Grants,Internal,FALSE,FALSE,Principal Investigator,The Cancer Care Centre Pathway in Patients with Newly Diagnosed Hodgkin and Non-Hodgkin Lymphoma.,Research,,Dr. Joy Mangel,,,LHSC Foundation Leukemia Research Fund,"$5,000.00 "
8810,"Mangel, Joy",Medicine,Hematology,07-Jul,08-Jun,Grants,Funded,FALSE,FALSE,Principal Investigator,Treatment of Hodgkin Lymphoma with ABVD without routine growth factor support - a quality assurance study.,Clinical Trial,Research,Dr. Joy Mangel,,,LHSC Foundation Hematology Cancer Research Fund,
8814,"Hramiak, Irene",Medicine,Endocrinology,09-Jul,10-Dec,Clinical Trials,Funded,FALSE,TRUE,Principal Investigator,Evaluation of the use of a new re-usable insulin pen device (ClikSTAR) in Canadian patients with type 1 diabetes mellitus (T1DM) and type 2 diabetes mellitus (T2DM).,Clinical Trial,Research,IM Hramiak,"CG McDonald, TL Paul",,sanofi-aventis,"$44,340.00 "
8819,"Crilly, Richard",Medicine,Geriatrics,2007,2010,Grants,Funded,TRUE,FALSE,Collaborator,Strategies for Prevention of Hip Fracture in Elderly Nursing Home Residents,Operating,Research,"Sawka, A.M.","Josse R, Perrier L, Adachi J, Raina P, Crilly R, Woodhouse L, Hanley D.",,CIHR,"$89,000.00 "
8827,"van Uum, Stanislaus",Medicine,Endocrinology,09-Jul,11-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,Role of Organic Anion Transporters in Levothyroxine-Drug Interactions,Operating,Research,,"Rommel Tirona, Richard Kim",,LHRI-IRF,"$14,284.00 "
8828,"Garg, Amit",Medicine,Nephrology,10-Jan,16-Dec,Grants,Funded,TRUE,FALSE,Co-Investigator,Plasma exchange and glucocorticoid dosing in the treatment of anti-neutrophil cytoplasm antibody associated vasculitis: an international randomized controlled trial,Operating,Research,"Clark, William",,,Canadian Institutes of Health Research (CIHR),"$403,518.00 "
8833,"Garg, Amit",Medicine,Nephrology,09-Nov,10-Oct,Grants,Funded,TRUE,FALSE,Principal Investigator,Cardiovascular disease after acute gastrointestinal infection: Etiology and risk reduction with preventitive care,Operating,Research,"Garg, Amit","Clark W, Young A, Austin P",,Canadian Institutes of Health Research (CIHR),"$90,559.00 "
8835,"Garg, Amit",Medicine,Nephrology,09-Jul,11-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Risk of hypertensive disorders in pregnancy after living kidney donation,Operating,Research,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$99,020.00 "
8836,"Garg, Amit",Medicine,Nephrology,09-Apr,11-Apr,Grants,Funded,TRUE,FALSE,Co-Investigator,Statins and Renovascular Disease,PSI Clinical Research Award,,"Hackam, Daniel",,,Physicians Services Incorporated Foundation (The) (PSI),"$62,000.00 "
8837,"Garg, Amit",Medicine,Nephrology,09-Mar,10-Feb,Grants,Funded,TRUE,FALSE,Principal Investigator,Impact of MEDLINE filters on evidence retrieval,Operating,Research,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$85,142.00 "
8838,"Garg, Amit",Medicine,Nephrology,2009,2010,Grants,Funded,TRUE,FALSE,Principal Investigator,A Research Conference on Living Organ Donor Reimbursement Policies,"Meetings, Planning and Dissemintation Grant",,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$14,150.00 "
8839,"Garg, Amit",Medicine,Nephrology,2009,2010,Grants,Funded,TRUE,FALSE,Co-Investigator,A Consensus Workshop on Managing Misattributed Paternity in Living Kidney Donation,"Meetings, Planning and Dissemination Grant",,"Young, Ann",,,Canadian Institutes of Health Research (CIHR),"$5,000.00 "
8840,"Garg, Amit",Medicine,Nephrology,08-Nov,09-Oct,Grants,Funded,TRUE,FALSE,Co-Investigator,Computerized Clinical Decision Support: A Collaborative Research Synthesis,Synthesis Grant: Knowledge Translation,,"Haynes, Brian","Garg AX, McKibbon A, Wilcynski N",,Canadian Institutes of Health Research (CIHR),"$93,750.00 "
8841,"Garg, Amit",Medicine,Nephrology,08-Nov,09-Oct,Grants,Funded,TRUE,FALSE,Principal Investigator,Improving Renal Codes Within Health Administrative Data: Two Systematic Reviews,Synthesis Grant: Knowledge Translation,,"Garg, Amit","Hackam D, Oliver M, Quinn R",,Canadian Institutes of Health Research (CIHR),"$93,040.00 "
8842,"Garg, Amit",Medicine,Nephrology,08-Sep,09-Aug,Grants,Funded,TRUE,FALSE,Principal Investigator,Impact of eGFR reporting on healthcare utilization,Operating,Research,"Garg, Amit","Jain A, McLeod I",,Canadian Institutes of Health Research (CIHR),"$100,000.00 "
8843,"Garg, Amit",Medicine,Nephrology,07-Jul,09-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,Home care assisted peritoneal dialysis: Risk of invasive procedures to maintain access for dialysis,Operating,Research,"Oliver, Matthew",,,Canadian Institutes of Health Research (CIHR),"$141,017.00 "
8844,"Garg, Amit",Medicine,Nephrology,09-Jan,10-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,Pregnancy and the Kidney,"Meetings, Planning and Dissemination Grant",,"Nevis, Immaculate",,,Canadian Institutes of Health Research (CIHR),"$10,000.00 "
8845,"Garg, Amit",Medicine,Nephrology,07-Jul,09-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,The science of handling renal practice evidence: optimizing the retrieval of information from EMBASE and the internet,Biomedical Research Grant Award,,"Garg, Amit",,,Kidney Foundation of Canada (KFC),"$100,000.00 "
8846,"Garg, Amit",Medicine,Nephrology,07-Jul,09-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,The impact of expanding the eligibility for peritoneal dialysis on rates of hospitalization.,Operating,Research,"Quinn, Rob",,,Physicians Services Incorporated Foundation (The) (PSI),"$147,500.00 "
8857,"Garg, Amit",Medicine,Nephrology,2009,2010,Grants,Funded,TRUE,FALSE,Principal Investigator,A Research Conference on Acute Kidney Injury in a Surgical Setting,"Meetings, Planning and Dissemination Grant",,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$13,000.00 "
8858,"Garg, Amit",Medicine,Nephrology,08-Nov,09-May,Grants,Funded,TRUE,FALSE,Co-Investigator,The role of carotid endarterectomy in patients with chronic kidney disease,Resident Research Award,,"Matthew, Anna",,,Physicians Services Incorporated Foundation (The) (PSI),"$9,000.00 "
8859,"Garg, Amit",Medicine,Nephrology,08-Jan,09-Jan,Grants,Funded,TRUE,FALSE,Principal Investigator,A Research Conference to Enhance Living Kidney Donation,"Meetings, Planning, Dissemination Grant",,"Garg, Amit","Knoll G, Gill J",,Canadian Institutes of Health Research (CIHR),"$14,940.00 "
8860,"Garg, Amit",Medicine,Nephrology,04-Jul,08-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,The long-term medical and psychosocial implications of becoming a living kidney donor: A prospective pilot study (Vanguard phase),Operating,Research,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$324,211.00 "
8870,"Feagan, Brian",Medicine,General Internal Medicine,08-Oct,13-Oct,Grants,Funded,TRUE,FALSE,Co-Applicant,Promoting Adherence to Regimen of Risk Factor Modification by Trained Non-Medical Personnel Evaluated Against Regular Practice Study,Clinical Trial,Research,,,,Canadian Institute of Health Research,"$3,641,560.00 "
8871,"Feagan, Brian",Medicine,General Internal Medicine,08-May,13-Apr,Grants,Funded,TRUE,FALSE,Site Investigator,"Genetic, Environmental and Microbiologic Factors in IBD Project",Clinical Trial,Research,,,,Crohn's and Colitis Foundation of Canada,"$250,000.00 "
8872,"Feagan, Brian",Medicine,General Internal Medicine,08-Jan,13-Jan,Grants,Funded,FALSE,TRUE,Co-Applicant,"A 5 Year, Registry Study of Humira (Adalimumab) in Patients with Moderately to Severely Active Crohn's Disease",Clinical Trial,Research,,,,Abbott Laboratories,"$50,000.00 "
8873,"Feagan, Brian",Medicine,General Internal Medicine,09-Sep,12-Sep,Grants,Funded,FALSE,TRUE,Principal Applicant,Randomized Evaluation of an Algorithm for Crohn's Treatment,,,,,,Abbott Laboratories,"$4,790,500.00 "
8874,"Feagan, Brian",Medicine,General Internal Medicine,09-Apr,11-Apr,Grants,Funded,TRUE,FALSE,Co-Applicant,Effect of Lowering the Dialysate Sodium on Ambulatory Blood Pressure in Hemodialysis Patients: A Blinded Randomized Controlled Trial,,,,,,Kidney Foundation of Canada,"$95,357.00 "
8875,"Feagan, Brian",Medicine,General Internal Medicine,09-Jan,11-Jan,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase 3, Open Label Study to Determine the Long-term Safety and Efficacy of MLN0002 in Patients with Ulcerative Colitis and Crohn's Disease",,,,,,Millennium Pharmaceuticals Inc.,"$190,000.00 "
8876,"Feagan, Brian",Medicine,General Internal Medicine,08-Nov,10-Nov,Grants,Funded,FALSE,TRUE,Site Investigator,Optimization of Treatment with Infliximab in a Medical Setting,,,,,,Schering Canada Inc.,"$48,600.00 "
8877,"Feagan, Brian",Medicine,General Internal Medicine,05-Oct,10-Sep,Grants,Funded,TRUE,FALSE,Co-Applicant,Knowledge Synthesis and Translation by the Cochrane Collaboration in Canada,,,,,,Canadian Institute of Health Research,"$475,000.00 "
8878,"Feagan, Brian",Medicine,General Internal Medicine,08-Aug,10-Aug,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase IIB, Multi-centre, Randomized, Double-blind, Placebo-controlled Study to Evaluate the Efficacy and Safety of Ustekinumab Therapy in Patients with Moderate-Severe Active Crohn's Disease Previously Treated with Anti TNF Therapy",,,,,,Centocor Inc.,"$95,000.00 "
8879,"Feagan, Brian",Medicine,General Internal Medicine,09-Jan,10-Jun,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase 3, Randomized, Placebo-controlled, Blinded, Multicentre study of the induction and Maintenance of Clinical Response and Remission by MLN0002 in Patients with Moderate to Severe Ulcerative Colitis",,,,,,Millennium Pharmaceuticals Inc.,"$190,000.00 "
8880,"Feagan, Brian",Medicine,General Internal Medicine,11-Jan,13-Jun,Clinical Trials,Funded,FALSE,TRUE,Principal Investigator,"A Phase 3, Randomized, Placebo-controlled, Blinded, Multicentre Study of the induction of Clinical Response and Remission by Vedolizumab in Patients with Moderate to Severe Crohn's Disease",,,,,,Millennium Pharmaceuticals Inc.,
8881,"Feagan, Brian",Medicine,General Internal Medicine,08-Jun,10-Jun,Grants,Funded,FALSE,TRUE,Site Investigator,"A Multicentre, Double-blind, Placebo-controlled, Parallel Group Proof of Concept Study to Assess the Efficacy, Safety and Tolerability of Two Single IV Infusions of AIN 457 10mg/kg in Patients with Moderate-Severe Active Crohn's Disease",,,,,,Novartis,"$36,000.00 "
8882,"Feagan, Brian",Medicine,General Internal Medicine,08-May,10-May,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase III, Multicentre, Placebo-controlled, Randomized, Double-blind, Study to evaluate the Safety and Efficacy of PROCHYMAL Intravenous Infusion for the Induction of Remission in Subjects Experiencing Treatment-Refractory Moderate-Severe Crohn's Disease",,,,,,Osiris Therapeutics Inc.,"$59,500.00 "
8883,"Feagan, Brian",Medicine,General Internal Medicine,08-Apr,10-Apr,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase I Study to Assess the Safety of Intravenous and Subcutaneous RhuMab Beta 7 Administered in a Single-Dose, Escalation Stage Followed by a Multi-dose, Parallel-Treatment Stage in Patients with Ulcerative Colitis",,,,,,Genentech Inc.,"$15,000.00 "
8884,"Feagan, Brian",Medicine,General Internal Medicine,08-Apr,10-Apr,Grants,Funded,TRUE,FALSE,Co-Applicant,"Double-Blind, Placebo-Controlled, Randomized, Multicentre, Pilot Study on Safety and Efficacy of Ciprofloxacin for Prophylactic Prevention of Postoperative Endoscopic Recurrence in Crohn's Disease Patients",,,,,,Crohn's and Colitis Foundation of America,"$20,000.00 "
8885,"Feagan, Brian",Medicine,General Internal Medicine,08-Apr,10-Apr,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase II B, Dose Ranging Study Comparing the Efficacy, Safety and Pharmacokinetics in Intravenous Infusions of ABT-874 vs Placebo in Subjects with Moderate to Severe Active Crohn's Disease",,,,,,Abbott Laboratories,"$60,000.00 "
8886,"Feagan, Brian",Medicine,General Internal Medicine,08-Feb,10-Feb,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase IIIB, Multinational, Randomized, Double-Blind, Placebo-Controlled Trial to Assess the Efficacy and Safety of Certolizumab Pegol in Subjects with Moderate to Severe Crohn's Disease",,,,,,UCB Pharma,"$60,000.00 "
8887,"Feagan, Brian",Medicine,General Internal Medicine,08-Feb,10-Feb,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase IIIB, Multinational, Open-label, Follow-up Trial to C87085 Designed to Assess the Long Term Safety of Certolizumab, in Subjects with Moderate to Severe Active Crohn's Disease who have Participated in Study C87085",,,,,,UCB Pharma,"$60,000.00 "
8888,"Feagan, Brian",Medicine,General Internal Medicine,08-Jan,10-Jan,Grants,Funded,FALSE,TRUE,"Director, Coordinating Centre","A Phase 2A, Randomized Placebo-Controlled, Double-Blind, Multi-Centre Dose Escalation Study to Evaluate the Safety, Tolerability, Efficacy of AG011 in Subjects with Active Ulcerative Colitis",,,,,,ActoGenix NV,
8889,"Feagan, Brian",Medicine,General Internal Medicine,07-May,08-Oct,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase III, Multicentre, Randomized, Placebo-controlled Study to Evaluate the Efficacy and Safety of Induction and Maintenance Therapy with Abatacept in Subjects with Active Ulcerative Colitis",,,,,,Bristol Myers Squibb Canada Inc.,"$85,000.00 "
8890,"Feagan, Brian",Medicine,General Internal Medicine,07-May,08-May,Grants,Funded,FALSE,TRUE,Site Investigator,"A Multicentre, Open Label, Treatment Protocol of the Human Anti-TNF Monoclonal Antibody Adalimumab in Canadian Subjects with Moderate to Severe Crohn's Disease",,,,,,Abbott Laboratories,"$54,800.00 "
8891,"Feagan, Brian",Medicine,General Internal Medicine,06-Dec,08-May,Grants,Funded,FALSE,TRUE,Principal Applicant,"A Phase 3 Randomized, Placebo-Controlled, Double-Blind, Parallel Group, Multicentre Study of Infliximab in Combination with Methotrexate for the Long Term Treatment of Crohn's Disease",,,,,,Schering Canada Inc.,"$800,000.00 "
8892,"Feagan, Brian",Medicine,General Internal Medicine,04-Mar,08-Feb,Grants,Funded,FALSE,TRUE,"Director, Coordinating Centre","A Randomized Double-blind, Sham Controlled Study to Evaluate the Safety and Efficacy of the Adacolumn Apheresis System for the Treatment of Moderate to Severe Crohn's Disease",,,,,,Otsuka America Pharmaceutical Inc.,"$2,441,400.00 "
8894,"Feagan, Brian",Medicine,General Internal Medicine,04-Oct,07-Sep,Grants,Funded,FALSE,TRUE,Site Investigator,"A Phase 3, Multi-Centre, 52 Week, Open Label, Extension Study of the Safety and Efficacy of 25 mg or 50 mg of OPC-6535 Oral Tablets with the Treatment of Subjects with Ulcerative Colitis",,,,,,Otsuka America Pharmaceutical Inc.,"$45,365.00 "
8919,"Clark, William",Medicine,Nephrology,10-Jan,16-Dec,Grants,Funded,TRUE,FALSE,Principal Investigator,Plasma exchange and glucocorticoid dosing in patients with severe ANCA associated vasculitis: an international randomized control trial.,Operating,Research,William F. Clark/ Michael Walsh,,,CIHR,"$465,560.00 "
8921,"Hill, David",Medicine,Endocrinology,10-Jul,12-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,Vitamin D and Lifestyle Intervention for Gestational Diabetes Mellitus (GDM) Prevention,Operating,Research,Director: G. Desoye,,* Lawson Health Research Institute,"European Union, Framework 7 Theme - Health","$3,000,000.00 "
8922,"Hill, David",Medicine,Endocrinology,08-Jul,11-Jun,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,Reduction of Adolescent Risk Factors for Type-2 Diabetes and Diabetes-related Cardiovascular Disease (REACH),Clinical Trial,Research,,,* Lawson Health Research Institute,Children's Health Foundation,"$360,000.00 "
8923,"Hill, David",Medicine,Endocrinology,08-Jul,10-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,Non-invasive assessment of stem cell therapy in dystrophic mice,Development Grant,,Lisa Hoffman,,* Lawson Health Research Institute,,"$90,000.00 "
8925,"Kao, Raymond",Medicine,Critical Care,05-Jan,05-Dec,Grants,Funded,TRUE,FALSE,Co-Applicant,Evaluation of Pulmonary Surfactant in mechanically Ventilated Trauma patients,Operating,Research,,"Bosma K, Lewis J.",,Ontario Lung Association/Ontario Thoracic Society Block Term Grant Award,"$10,000.00 "
8926,"Kao, Raymond",Medicine,Critical Care,Jul-00,03-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,The Effect of Vitamin A on the Healing of Abdominal Wall and intestinal Perforations in a Rat Model.,Operating,Research,,Yuen D.,,Dept of National Defense Reserach and Development Institute,"$122,000.00 "
8927,"Kao, Raymond",Medicine,Critical Care,02-Jul,04-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,A Biological Marker of PTSD: A fMRI Study in Canadian forces personnel with PTSD.,Operating,Research,,Lanius R.,,Dept of national Defense Research and Development Institute,"$144,000.00 "
8928,"Kao, Raymond",Medicine,Critical Care,05-Jul,06-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,Effect of rh-EPO on Hemodynamics and Microcirculatory Perfusion of a Septic Rat Model.,Operating,Research,Kao R,,,Dept of National Defense Research and Development Institute,"$77,500.00 "
8929,"Kao, Raymond",Medicine,Critical Care,06-Jul,07-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,Effect of rh-EPO on Hemodynamics and Microcirculatory Perfusion of a Hemorrhagic Shock Rat Model.,Operating,Research,Kao R,,,Dept of National Defense Research and Development Institute,"$79,000.00 "
8930,"Boughner, Derek",Medicine,Cardiology,Nov-87,Nov-89,Grants,Funded,TRUE,FALSE,Co-Investigator,Design of a new bioprosthetic heart valve,Operating,Research,G Campbell,"A Menkis, I Vesely",* UWO,NSERC,"$210,000.00 "
8931,"Boughner, Derek",Medicine,Cardiology,Mar-90,Mar-91,Grants,Funded,TRUE,FALSE,Co-Investigator,"Valvular abnormalities, antiphospholipid antibodies and neuropsychiatric manifestations in systemic lupus erythmatosus",Operating,Research,D Bell,"W Brien, W. Clark,P Cheung, C Graffagnino, V Hachinski, L Melendez, T Ostbye, W Bloembergen",* UWO,PSI,"$15,000.00 "
8932,"Boughner, Derek",Medicine,Cardiology,08-Jul,10-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Early imaged based diagosis of aortic valve sclerosis in a rabbit model,Operating,Research,,Dr. K. Rogers,* UWO,HSFO,"$160,000.00 "
8933,"Boughner, Derek",Medicine,Cardiology,Jul-81,,Grants,Funded,TRUE,FALSE,Principal Investigator,Research Associateship - Personal support,Research Fellowship,,Dr. Derek Boughner,,* UWO,HSFO,"$63,000.00 "
8934,"Boughner, Derek",Medicine,Cardiology,Jul-79,Jun-84,Grants,Funded,TRUE,FALSE,Co-Investigator,Coronary artery disease,Operating,Research,WJ Kostuk,,* UWO,MRC,"$2,678,537.00 "
8935,"Boughner, Derek",Medicine,Cardiology,08-Jul,10-Jul,Grants,Funded,TRUE,FALSE,Co-Applicant,CIHR Training program in vascular research,Operating,Research,A Fenster,,,CIHR,"$10,000.00 "
8939,"Huff, Murray",Medicine,Cardiology,08-Jul,12-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Regulation of foam cell formation: Relationship to atherosclerosis,Operating,Research,Huff MW,,"* Department of Medicine, The University of Western Ontario",Canadian Institutes for Health Research,"$540,793.00 "
8945,"Dresser, George",Medicine,Clinical Pharmacology,08-Mar,13-Mar,Grants,Funded,TRUE,FALSE,Co-Applicant,Hepatic Organic Anion Transporting Polypeptide OATP Drug Uptake Transporters as Determinants of Drug Disposition,Operating,Research,Dr Richard Kim,,,Canadian Institutes of Health Research (CIHR),"$182,466.00 "
8946,"Dresser, George",Medicine,Clinical Pharmacology,08-Dec,10-Dec,Clinical Trials,Funded,TRUE,FALSE,Principal Investigator,Therapeutic drug monitoring and polysomnography in the management of sedation and delirium in critical care patients,Clinical Trial,Research,Dr George Dresser,,* LHSC Research,Lawson Health Research Institute,"$15,000.00 "
8969,"Diamantouros, Pantelis",Medicine,Cardiology,09-Aug,11-Aug,Grants,Funded,FALSE,TRUE,Co-Investigator,Randomized Evaluation of Recurrent Stroke comparing PFO Closure to Established Current Standard of Care Treatment (IDE #G990318),Clinical Trial,Research,Dr. David Spence,Dr. P. Diamantouros,,AGA Medical Corporation,"$6,396.15 "
8970,"Lazo Langner, Alejandro",Medicine,Hematology,08-Jul,11-Jul,Grants,Funded,TRUE,FALSE,Co-Applicant,Treatment of Hodgkin Lymphoma with ABVD without routine growth factor support – a Quality Assurance study,Clinical Trial,Research,Joy E Mangel,"Leonard Minuk, Ian Chin-Yee, Kang Howson-Jan, Reinhardt Lohman, Alejandro Lazo-Langner",,London Regional Cancer Program - Lymphoma Foundation,"$10,000.00 "
8989,"Pickering, J. Geoffrey",Medicine,Cardiology,09-Apr,10-Mar,Grants,Funded,TRUE,FALSE,Principal Investigator,Skin Protection by Enhancing NAD-mediated Cellular Fitness,Ontario Research Commercialization Program C4 PoP,,J.G. Pickering,,,"Government of Ontario (Ministry of Energy, Science and Technology)","$10,000.00 "
8994,"Haddara, Wael",Medicine,Critical Care,09-Jul,present,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,The Use of Goal-oriented Categories in Medical Thinking and Reasoning.,Clinical Trial,Research,John Paul Minda,Mark Goldszmidt,,Social Sciences and Humanities Research Council of Canada (SSHRC),"$40,000.00 "
8995,"Haddara, Wael",Medicine,Critical Care,07-Jul,08-Jun,Grants,Funded,FALSE,FALSE,Co-Investigator,How Clinicians Think: An Investigation of the Cognitive Psychology of Medical Thinking and Reasoning.,Research in Education,,,,,Academic Development Fund Grant - UWO,"$8,000.00 "
9003,"Kim, Richard",Medicine,Clinical Pharmacology,09-Jun,11-May,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,"Vascular Health & Personalized Medicine Clinic at LHSC/SJHC: Right Place, Right Time, Right People",Operating,Research,Richard Kim,Kathy Myers and George Dresser,* AMOSO,AMOSO AHSC-AFP Innovation Fund,"$259,468.00 "
9037,"Kim, Richard",Medicine,Clinical Pharmacology,09-May,10-May,Grants,Funded,FALSE,TRUE,Principal Applicant,Drug Disposition in Tumour Tissue,Operating,Research,Richard B Kim,,,Genetech Inc.,"$48,500.00 "
9038,"Kim, Richard",Medicine,Clinical Pharmacology,08-May,09-Apr,Grants,Funded,FALSE,TRUE,Principal Applicant,Drug Uptake Transporters and the renal elimination of a Lilly prodrug and its active metabolite,Operating,Research,Richard B. Kim,,,Eli Lilly Canada Inc,"$101,500.00 "
9039,"Kim, Richard",Medicine,Clinical Pharmacology,07-Sep,08-Aug,Grants,Funded,FALSE,TRUE,Principal Applicant,Expression and subcellular localization transporters in human intestine,Operating,Research,Richard B. Kim,,,AstraZeneca Canada Inc,"$217,000.00 "
9040,"Kim, Richard",Medicine,Clinical Pharmacology,07-Jul,08-Jun,Grants,Funded,TRUE,FALSE,Co-Applicant,Hepatic Drug Transporters in Drug Disposition,Operating,Research,Dan Roden,,,National Institutes of Health (NIH) (USA),"$334,000.00 "
9041,"Kim, Richard",Medicine,Clinical Pharmacology,06-Jul,07-Jun,Grants,Funded,TRUE,FALSE,Principal Applicant,Determinants of Individual Responsiveness to Drugs,Operating,Research,Richard B Kim,,,National Insititutes of Health (NIH) (US),"$815,631.00 "
9042,"Kim, Richard",Medicine,Clinical Pharmacology,05-Jan,06-Dec,Grants,Funded,TRUE,FALSE,Co-Applicant,Drug Disposition in intestinal Disease,Operating,Research,George Dresser,,,Physician's Services Incorporated Foundation (the) (PSI),"$70,000.00 "
9044,"Kim, Richard",Medicine,Clinical Pharmacology,09-May,10-May,Grants,Funded,FALSE,TRUE,Principal Applicant,Drug Uptake transporters and the renal elimination and Oatp transport potential of Lilly prodrug and its active metabolite,Operating,Research,Richard B Kim,Rommel G. Tirona,,Eli Lilly Canada Inc,"$101,500.00 "
9045,"Lazo Langner, Alejandro",Medicine,Hematology,2008,2009,Grants,Funded,TRUE,FALSE,Site Investigator,The Thrombophilia in Pregnancy Prophylaxis Study,Clinical Trial,Research,M Rodger,,,Canadian Institutes of Health Research (CIHR),"$1,862,442.00 "
9046,"Lazo Langner, Alejandro",Medicine,Hematology,08-Aug,2012,Grants,Funded,TRUE,FALSE,Site Investigator,Treatment registry of unusual site thrombosis (TRUST),Clinical Trial,Research,SR Kahn,,,Canadian Institutes of Health Research (CIHR),"$4,130.00 "
9047,"Lazo Langner, Alejandro",Medicine,Hematology,08-Aug,present,Grants,Funded,TRUE,FALSE,Site Investigator,Developement and validation of clinical prediction rules for bleeding for patients on antiocagulant therapy for venous thromboembolism,Clinical Trial,Research,PS Wells,,,Heart and Stroke Foundation of Canada (HSFC),"$752,880.00 "
9048,"Lazo Langner, Alejandro",Medicine,Hematology,2006,2007,Clinical Trials,Funded,TRUE,FALSE,Site Investigator,"International, multicentre, randomised, parallel group double-blind study, in patients with acute symptomatic deep vein thrombosis of the lower limbs, demonstrating the bioequipotency at steady state of equimolar doses of SSR126517E",Clinical Trial,Research,H Buller,,,Sanofi Aventis,"$165,750.00 "
9050,"Lazo Langner, Alejandro",Medicine,Hematology,2007,2012,Clinical Trials,Funded,TRUE,TRUE,Site Investigator,Oral direct factor Xa inhibitor rivaroxaban in patients with acute symptomatic deep-vein thrombosis or pulmonary embolism,Clinical Trial,Research,M Kovacs,,,Bayer Health Care Pharmaceuticals,"$1,099,423.84 "
9051,"Lazo Langner, Alejandro",Medicine,Hematology,2008,2012,Clinical Trials,Funded,TRUE,TRUE,Site Investigator,A prospective study of upper extremity deep vein thrombosis to determine the prevalence of Post-thrombotic Syndrome in patients managed with anticoagulation - EUDVT,Clinical Trial,Research,SR Kahn,,,Pfizer Inc.,"$337,334.00 "
9052,"Lazo Langner, Alejandro",Medicine,Hematology,2008,present,Clinical Trials,Funded,TRUE,TRUE,Site Investigator,"AVF406g: A Randomized, Blinded, Placebo-Controlled, Multicenter, Phase II Study of Bevacizumab in combination with Bortezomib in Patients with Relapsed or Refractory Multiple Myeloma",Clinical Trial,Research,L Minuk,,,Bristol-Myers Squibb Canada Inc.,"$13,391.00 "
9055,"Skanes, Allan",Medicine,Cardiology,06-Jul,08-Jun,Grants,Funded,TRUE,FALSE,Co-Applicant,Maximum Voltage Targeted Ablation of Atrial Flutter,Clinical Trial,Research,Andrew Krahn,,,"Lawson Health Research Institute, Internal Research Fund","$15,969.00 "
9056,"Yee, Raymond",Medicine,Cardiology,08-Jul,10-Jun,Grants,Funded,TRUE,FALSE,Principal Site Investigator,His bundle and para-hisian pacing: Acute and chronic benefits,Clinical Trial,Research,Raymond Yee,,* UWO,Heart and Stroke Foundation of Ontario,"$115,833.00 "
9063,"Garg, Amit",Medicine,Nephrology,10-Mar,11-Mar,Grants,Funded,TRUE,FALSE,Principal Investigator,Organ Donor Registries: A Global Scoping Review,Knowledge Synthesis Grant,,"Garg, Amit","Markel F, Young K, Horvat L, Rosenblum A, Shemie S",,Canadian Institutes of Health Research (CIHR),"$49,957.00 "
